User Speed (m/s),User Direction (degrees),Handover Events,Distance from Base Station (m),Signal Strength (dBm),SNR (dB),BER,PDR (%),Network Congestion,Throughput (Mbps),Latency (ms),Retransmission Count,Power Consumption (mW),Battery Level (%),Transmission Power (dBm),RF Link Quality,Modulation Scheme_16-QAM,Modulation Scheme_64-QAM,Modulation Scheme_BPSK,Modulation Scheme_QPSK
0.6155901048371342,0.7748489284597173,0.25,0.8290878238270158,0.4377103220408558,0.818203357572206,0.0812704457208769,0.0748115988484521,0.0,0.4857442456533153,0.860977101171556,0.2222222222222222,0.5261535189953014,0.996335280649506,0.8536757417896635,0.0,0.0,0.0,1.0,0.0
0.8616597060933355,0.6651191756667929,1.0,0.7978232570272052,0.042397840607609,0.1741954344198817,0.1056564809708333,0.666872642994919,1.0,0.5127257904863513,0.2585805322996911,0.7777777777777777,0.6338816436630735,0.5575547046302236,0.9959019241072344,0.0,1.0,0.0,0.0,0.0
0.6258542545421789,0.6985451759029926,0.75,0.9343836836637602,0.3731902497521633,0.0320148330031449,0.3575493422870509,0.9208306118467876,0.0,0.4075307161194908,0.7319543241153407,0.2222222222222222,0.6822100451664826,0.9401938843585662,0.1410840904553228,0.0,0.0,0.0,1.0,0.0
0.0690455989017062,0.9337349334534728,0.25,0.5133057922118437,0.5750836643195034,0.7173370753355323,0.7121192739823553,0.4464399398118643,1.0,0.9277771971908816,0.3445664715571361,0.1111111111111111,0.4042423525520519,0.5851604031204369,0.2500633723335835,0.5,0.0,0.0,1.0,0.0
0.8988067683298903,0.7180165434476847,0.25,0.995623003881408,0.6127032806369113,0.7169850756086857,0.6323578526445677,0.9897404281761092,0.5,0.605587493448277,0.8691557611119902,0.4444444444444444,0.943341135903392,0.7164138726132129,0.520709340330705,0.5,0.0,0.0,1.0,0.0
0.0769641913806198,0.6394992160329411,1.0,0.6698933632640653,0.696585170047876,0.9618053609173376,0.8043093491592929,0.8388696164779357,0.5,0.6437744864698938,0.3452355567725161,0.3333333333333333,0.595490479773552,0.123534401509875,0.4801542293680308,1.0,0.0,1.0,0.0,0.0
0.7047499626065308,0.1007551943221795,0.75,0.6830212201813138,0.7893310206979659,0.7820417329040908,0.9164151521099754,0.2325039873348147,0.0,0.2762665870026012,0.409574013660833,1.0,0.5989992484389642,0.418047403954476,0.2011144938467876,0.0,0.0,1.0,0.0,0.0
0.1340429971716639,0.1125119193094677,1.0,0.0887927612076813,0.5460389755736637,0.5180262871664467,0.3557499279897412,0.8997525660521151,0.5,0.1787529987685815,0.8817358481052632,0.5555555555555556,0.6187034583264814,0.1816307707412026,0.1747464883209346,0.5,0.0,0.0,1.0,0.0
0.6341804929737205,0.5121662850721017,0.5,0.8658727047752395,0.239828724212989,0.9459933632650176,0.742377323003489,0.4248021671870234,0.0,0.0248314928796098,0.2977510000067303,1.0,0.4409529250730352,0.3193883088802094,0.9745101468826468,0.0,1.0,0.0,0.0,0.0
0.8587472584019704,0.3217858663809668,1.0,0.4676330261367775,0.0572845762170477,0.4433600787912051,0.8331359879097172,0.6291076438539198,0.0,0.6987520972386696,0.8226431569524342,0.5555555555555556,0.992358979559698,0.205264240989597,0.7848496892304239,0.0,1.0,0.0,0.0,0.0
0.0449984142800332,0.6124412276245572,0.0,0.7487661838419873,0.5495072140660577,0.1822945814401928,0.9373134234956588,0.3275508177347668,0.5,0.004094141978176,0.0119620679601431,0.4444444444444444,0.6839084619956347,0.3572673598209519,0.7167690469641282,0.0,0.0,0.0,0.0,1.0
0.027848792537679,0.3783507215346787,0.25,0.3734876827142958,0.5743914663246523,0.1292139711309612,0.0008092555656346,0.6467364256921337,1.0,0.8031974751393056,0.6679085322515179,0.4444444444444444,0.3196243038224605,0.4679621733142108,0.4829530102964419,0.0,0.0,0.0,0.0,1.0
0.4895850446612413,0.7607638629650524,0.75,0.564950407794193,0.1701915541447525,0.9530315174506088,0.7067372939973181,0.1144020996816828,1.0,0.9080985109799004,0.3561000180219338,0.4444444444444444,0.9673123811727558,0.2427480684581001,0.3339829235278181,0.0,0.0,0.0,0.0,1.0
0.3065112904572856,0.5921858805183422,0.5,0.8234709018223272,0.2880382698247274,0.6975416749958573,0.4526569790922886,0.3764227570038214,0.5,0.9961734563082156,0.5624647190499824,0.6666666666666666,0.6822008756958172,0.7663448938047426,0.9425045318362631,0.0,0.0,0.0,1.0,0.0
0.6798085354956348,0.71936394397447,0.0,0.011939008070426,0.5688359274242882,0.0265460659568718,0.183231666791975,0.6529198354462868,0.5,0.3685780308603255,0.8636634806577177,0.3333333333333333,0.4132138364215264,0.3841072367949979,0.2393557168490435,0.0,1.0,0.0,0.0,0.0
0.3383553346704357,0.6194077838735478,0.5,0.1802896214438951,0.501413425534277,0.068288961645152,0.3286009722654086,0.4845336518116363,1.0,0.3149043645569713,0.5668253195369664,0.4444444444444444,0.7777966925551221,0.3636857981493221,0.1769969388041971,0.0,1.0,0.0,0.0,0.0
0.051685279894057,0.7838779564034395,0.5,0.1501426111131571,0.1996292701122901,0.9488933704803904,0.0878477679373347,0.3180788182030023,1.0,0.3750257251681615,0.707201420367865,0.3333333333333333,0.6370637962819489,0.3612275461351338,0.1079749775186415,0.0,0.0,0.0,1.0,0.0
0.1946681019866722,0.0037795333811938,0.25,0.3918570416209743,0.7546601205495133,0.9480703742446877,0.0412585423343756,0.0780546651023816,1.0,0.6287937993218812,0.7447655761840108,0.1111111111111111,0.8870604181749068,0.1462357524892897,0.0627578743777753,0.0,0.0,1.0,0.0,0.0
0.94672317853156,0.0319591352241164,0.0,0.3313483776570709,0.9275496423897496,0.1110127611316335,0.3931730654215635,0.0037521453363347,0.5,0.6210426067549606,0.0732504360217851,0.2222222222222222,0.1834877898301214,0.7727135455647445,0.1000499770562116,0.0,1.0,0.0,0.0,0.0
0.6489445160874211,0.3098821902329647,1.0,0.0554318525736402,0.6832879649395095,0.6769463971612624,0.3128912161881943,0.0929224634624004,1.0,0.8655945178226744,0.2136740642752686,0.3333333333333333,0.3388229843913889,0.4937249550764568,0.8586170828477349,0.0,1.0,0.0,0.0,0.0
0.8024212269214851,0.3364548225229707,0.25,0.5419604922620315,0.3801138073842247,0.966016923910861,0.1484119082637403,0.3150054179327155,1.0,0.1524320953235249,0.5855575582504357,0.6666666666666666,0.1729861658923373,0.4467399518696806,0.5029063468503664,0.0,0.0,0.0,0.0,1.0
0.7934829691022991,0.2617618902600832,0.0,0.9758991668500246,0.703083949256717,0.973974554309468,0.6587132221409209,0.3599779563718941,0.0,0.4961415112186681,0.2082856643143474,0.2222222222222222,0.343644169920153,0.4065667914007908,0.8547399055030741,0.0,0.0,0.0,1.0,0.0
0.3806179621298935,0.9831379875193504,0.5,0.3192742472973479,0.7972757644570103,0.703253374740463,0.854030982948025,0.3668547600636758,1.0,0.0567675757631257,0.2827064288284384,0.1111111111111111,0.401940855402906,0.0821372801978512,0.3196088096007908,0.0,0.0,1.0,0.0,0.0
0.5985217918877055,0.1100251480618774,0.75,0.6289419915251048,0.5904760435951326,0.1180304644753195,0.2061581057234508,0.2071731554581322,0.0,0.1926779600251879,0.8540819798235488,0.2222222222222222,0.1681000134149074,0.6780473016887074,0.9244119440176596,0.0,0.0,0.0,0.0,1.0
0.0602734736130539,0.2257353772150453,0.5,0.5148986442418476,0.6806759638562551,0.2830209181047592,0.9611609176046164,0.0946185914757939,0.5,0.4509858570257389,0.972891183000275,0.0,0.1049933982152749,0.9630569586151282,0.241655695584783,0.0,1.0,0.0,0.0,0.0
0.3466144244828313,0.0311391351291374,0.0,0.3004230804735401,0.269333507442111,0.7498063413205924,0.7041756840792808,0.635095158591565,0.0,0.4243837160639325,0.9547386752914836,0.5555555555555556,0.1477892478343884,0.5175314189258736,0.4867723300293392,0.0,0.0,0.0,1.0,0.0
0.316351510128653,0.2453608467750228,0.25,0.7545342845048748,0.1588273232112205,0.989053957583754,0.11767335283562,0.0522253749893277,1.0,0.6469760834558759,0.1354260133958618,0.3333333333333333,0.184629370110171,0.1370400717874441,0.6613122431325135,0.0,0.0,0.0,0.0,1.0
0.8421694974192492,0.0387813589952799,0.0,0.5052483998362174,0.8183103161116627,0.1362353319867721,0.8953800125392957,0.3353482563680086,0.5,0.6246966194060903,0.134209639150987,1.0,0.2780159783776036,0.7882299464744384,0.7852601141727348,0.0,0.0,0.0,0.0,1.0
0.5788339286891481,0.5184368205513363,0.75,0.8022316977725612,0.4168538741151657,0.4192633140693695,0.5899149820607494,0.5402504554814918,0.0,0.8033702202370708,0.2870165777357874,1.0,0.7122705236556044,0.0423388725152589,0.9626934340604504,0.5,0.0,0.0,1.0,0.0
0.1753428516445828,0.8187561958329588,0.75,0.6163057879299955,0.0776752814702947,0.5358030948314354,0.3109099420564951,0.1046234257979883,1.0,0.7651333237292705,0.6274868181486101,0.4444444444444444,0.1328200129371615,0.1354361626923798,0.3810318013513376,0.0,0.0,0.0,1.0,0.0
0.3626547683322527,0.9932951166337854,0.0,0.2983394025363653,0.5755034484984747,0.4207038590270137,0.8874849763169073,0.7812209967003036,0.0,0.7266091728840947,0.8735649933442872,0.2222222222222222,0.8296468314205782,0.8989064498544537,0.1292830391287557,0.5,0.0,1.0,0.0,0.0
0.1473072314469099,0.0224638025108322,0.5,0.9900068505976944,0.984358015737292,0.0357281694698171,0.8568685922005551,0.4635458466170179,0.5,0.5483230425197626,0.8650762341039812,1.0,0.7184752324491839,0.8661127931598265,0.4394956726042448,0.0,1.0,0.0,0.0,0.0
0.3712104252367599,0.120284008196624,1.0,0.4090709431840565,0.4073555693790296,0.2775373156096536,0.4632376292805654,0.2694038523957243,1.0,0.6402838122028192,0.0151731210968211,0.8888888888888888,0.8671259194988138,0.5185794446055435,0.0567775528649385,0.0,0.0,1.0,0.0,0.0
0.0121003975301576,0.5270529729450054,0.5,0.589141471313406,0.9406210022381736,0.7666628898393331,0.2763935031844045,0.981362973378604,0.5,0.0322425045568884,0.5155103958623288,1.0,0.1354239990067952,0.9344400830976688,0.0809887228672047,1.0,0.0,0.0,1.0,0.0
0.2111763855232275,0.2037761617568669,1.0,0.7010444101571381,0.5743030726148133,0.6068353392139149,0.353480097533478,0.0340832569025273,1.0,0.7580835532021015,0.9365585489270184,0.7777777777777777,0.2716402478663055,0.2252874172597083,0.3047035500765359,0.0,1.0,0.0,0.0,0.0
0.2160833258096383,0.5657133448274281,0.5,0.7212521411442425,0.818456865843521,0.8196431151723033,0.574661697041583,0.0140106453525319,1.0,0.7501649343943543,0.1458035727606431,1.0,0.5559864720854744,0.4385590195516473,0.698834374992548,0.0,0.0,0.0,0.0,1.0
0.8083463674948907,0.70119687181979,0.0,0.0151674732415721,0.2332438386640096,0.3369256504506182,0.4594142345592032,0.0356386318551917,0.0,0.7672677105818023,0.2134519257226785,0.2222222222222222,0.2520389868884516,0.3267130910760242,0.3004297130849301,0.0,0.0,0.0,0.0,1.0
0.3217529378705298,0.4518336094900529,0.25,0.6702872159705634,0.5971732335042788,0.3897196748315901,0.4815378702478761,0.9211551572455005,0.0,0.765769460667009,0.2570946266525833,0.6666666666666666,0.9675620105569808,0.0255902026908591,0.2048989811754487,0.5,0.0,1.0,0.0,0.0
0.840036910393452,0.9765603063152264,0.75,0.7209821792567483,0.9194820162289418,0.376743233693156,0.3413987834805365,0.1961102510953816,0.5,0.5193510497314026,0.6769459234878348,0.7777777777777777,0.1048390651110826,0.905486525308811,0.3445361308690885,0.0,0.0,0.0,0.0,1.0
0.2486663481830014,0.9479435366300284,0.25,0.8155571820174535,0.221431901030338,0.969586142742674,0.4158064176698602,0.5652984755065931,1.0,0.1812799230838342,0.0725160094632116,0.4444444444444444,0.4004311151912538,0.2904142705878852,0.94784964240341,0.0,0.0,0.0,0.0,1.0
0.6897178667536641,0.6157132756095294,0.75,0.3642351731260267,0.0644739739881632,0.9622040209952232,0.0201947694973761,0.371254979627718,0.5,0.817396460304249,0.2721184322177249,0.8888888888888888,0.0832585262260183,0.6839034992694241,0.0159553525530968,0.0,0.0,0.0,0.0,1.0
0.9803091136374608,0.3624391482368377,0.0,0.2765080793828161,0.6742612519362884,0.1890975090958389,0.8002988206922381,0.724180868024936,0.5,0.6574119769230382,0.0793490293002988,0.3333333333333333,0.581088264669852,0.5051659146319356,0.0893952326930798,0.0,0.0,0.0,1.0,0.0
0.4113067624673812,0.103843427705087,0.75,0.7238557389842036,0.3247941714196736,0.0981769821306656,0.9233993727161448,0.6481886558926271,0.0,0.7970410427027833,0.2073469199788085,0.2222222222222222,0.8660544102294891,0.6350422732057447,0.8057523143107579,0.0,0.0,0.0,1.0,0.0
0.9374924391358906,0.8030843773025721,1.0,0.6196147000418029,0.3273455853879392,0.2610383338579352,0.5401195703568462,0.1269503111364427,0.0,0.2259715357420418,0.925799184536368,0.6666666666666666,0.5216998339096621,0.6167165046217752,0.838750268334955,0.0,1.0,0.0,0.0,0.0
0.8193315348206006,0.823055377309978,0.5,0.8073263487188665,0.8128015267501235,0.5571976368202836,0.3389611582952913,0.0859059012142602,0.5,0.0809647786851344,0.704498554224944,0.7777777777777777,0.8288174970689189,0.736203151598269,0.4268339867856229,0.0,0.0,0.0,0.0,1.0
0.4668187128437364,0.6506004401600504,0.5,0.9529292718525126,0.676052916128353,0.3679646315524237,0.5481604591934471,0.2655056793322587,0.5,0.4862161797677322,0.1520623574192776,0.7777777777777777,0.2596931042568662,0.6305260336032288,0.7101186647641526,0.0,1.0,0.0,0.0,0.0
0.1092847010455396,0.9468443536392532,0.25,0.3829113482757215,0.3554327074293915,0.4330480857126682,0.1515359311241412,0.3396242462365002,1.0,0.0910889407303493,0.5918471084184028,0.7777777777777777,0.8328592718212747,0.5429768670799839,0.1731338524335325,0.0,0.0,1.0,0.0,0.0
0.692817979261895,0.9692926844002232,0.5,0.5526381752268672,0.0684649136065933,0.8804269936334937,0.4401731761910315,0.1304852117008021,0.0,0.4479564492341503,0.7668859199715522,0.7777777777777777,0.4947709021490886,0.8430891626838899,0.7645882070599905,0.0,0.0,1.0,0.0,0.0
0.2407518488443462,0.1936770476238346,0.75,0.500175924453309,0.6717162668657102,0.2853274326445519,0.7622996002720668,0.2881399050125219,0.0,0.982942601458908,0.9548405297109772,0.0,0.2634830986495545,0.740264070096425,0.9294539207640896,0.0,0.0,0.0,1.0,0.0
0.1733336387265876,0.9593444189723684,0.75,0.8566126397293368,0.6986699892294231,0.2114840422066342,0.960246876127112,0.0463693832353118,1.0,0.7815088707474344,0.0669978824995662,0.7777777777777777,0.2995628326924415,0.2723130592631396,0.4614261410752971,0.0,0.0,0.0,1.0,0.0
0.3991410149662602,0.5861312108647136,1.0,0.801440501792219,0.6404522335765754,0.4673787925653057,0.966578751682235,0.4320559989341304,0.5,0.6135723630086278,0.4021282935831629,0.5555555555555556,0.4893017583118333,0.8955455343154594,0.9209317251067444,0.5,1.0,0.0,0.0,0.0
0.8906344983255796,0.2227183771682458,0.0,0.3187777013328416,0.702976314942685,0.4857714006445641,0.9192218181728934,0.390198229657511,0.5,0.700421648426316,0.2688916259859356,0.5555555555555556,0.8263579048034873,0.3721959674116494,0.1641146282752425,0.0,0.0,0.0,1.0,0.0
0.6484970058293579,0.6179801882109172,0.5,0.7923581082951995,0.4599284751033201,0.4871360452072567,0.281803243482342,0.6519631641017154,0.5,0.9056562902667092,0.2859830021444268,0.7777777777777777,0.3998677232187783,0.2078447092693424,0.806599783293554,0.5,1.0,0.0,0.0,0.0
0.8101509387077783,0.2664707437960781,0.5,0.642691654340875,0.8732644662523804,0.8447864549000604,0.0545758385376844,0.3653373225481517,1.0,0.0852911568113723,0.7695414294739835,0.5555555555555556,0.225583947393328,0.8308734738016742,0.8244178258250211,0.0,1.0,0.0,0.0,0.0
0.3201320727697064,0.3481898102460554,0.0,0.8867644572161975,0.3840234136819935,0.7982362535714194,0.4251526965497869,0.7514283843471237,0.5,0.6417825821614578,0.9014647539800492,0.0,0.9449015368273614,0.2111408008400674,0.829036625942696,0.5,0.0,0.0,1.0,0.0
0.7351303126263072,0.6716830205891549,0.75,0.7069761340744903,0.2906567666917978,0.1692194545865745,0.79605697610469,0.513799609595031,0.5,0.7769245667522293,0.72133090798073,0.1111111111111111,0.4936525441611635,0.8523547055252909,0.2300850076931687,0.0,0.0,1.0,0.0,0.0
0.4735993559877147,0.9488363439578492,0.25,0.6450415709350258,0.5076865770553298,0.938710794177486,0.7157207872127453,0.2571342347678176,0.0,0.3709533051519427,0.6610684040351523,0.6666666666666666,0.20819958156213,0.1588525156818629,0.984471887839182,0.0,0.0,1.0,0.0,0.0
0.3877511545993848,0.7510274779523667,0.5,0.423145322385974,0.8910002645841303,0.0356132439567065,0.9652510164214818,0.5848278253718198,1.0,0.8610062075829967,0.2252622579708484,0.1111111111111111,0.0184719903008402,0.2985943100555189,0.3101404125654348,0.0,0.0,0.0,0.0,1.0
0.0389297724233999,0.2314226219100364,0.75,0.3556944595196161,0.4457660922657116,0.4309999137071031,0.9349578188426652,0.9380635926231348,0.0,0.243064633355774,0.3041243811810245,0.1111111111111111,0.4544985737584939,0.658107697198311,0.6367783475527597,0.5,0.0,1.0,0.0,0.0
0.355477430598152,0.3201820808771614,0.5,0.2592240819089874,0.7354054105353216,0.7345651236608701,0.792642652525137,0.1920521807324717,0.5,0.1031413446118747,0.6674135330205376,0.2222222222222222,0.1658052186068904,0.7738963952878832,0.2766226817123519,0.0,1.0,0.0,0.0,0.0
0.5608315230420909,0.3652411129286037,0.0,0.5058395270208591,0.5140799766664843,0.1341774557146736,0.902455968018566,0.3891714732562834,0.0,0.0706225086703398,0.7660865286516517,0.4444444444444444,0.5037308191309254,0.4301581053713839,0.2327496522033634,0.0,0.0,0.0,0.0,1.0
0.4008692662384347,0.7184087616483326,0.75,0.257399602387697,0.5306672187996009,0.6229481949804829,0.2826187542877689,0.4650864143355739,0.0,0.6234445317408699,0.8503493873709969,0.3333333333333333,0.4244017430183593,0.9416473183672734,0.6439206804176729,0.5,0.0,1.0,0.0,0.0
0.6518197356090668,0.6931279543662657,0.75,0.9161987443721572,0.0469128184131897,0.4726556515661197,0.7750783954196712,0.2327508931558162,1.0,0.0781977945670513,0.5614836510672361,0.0,0.8502698152045087,0.2379827771251557,0.2071377478910501,0.0,1.0,0.0,0.0,0.0
0.2267114118913539,0.3661759704060666,0.5,0.1950052488982378,0.0101283690529125,0.8531564262681485,0.0958729947640106,0.5346316266699671,1.0,0.2701585509115895,0.3527708832278096,0.7777777777777777,0.8632622869094742,0.3326156622394131,0.2320901119104402,0.0,0.0,0.0,0.0,1.0
0.0431609648558526,0.0608860597756283,0.75,0.9563200604379312,0.2202312228755034,0.8400220958325283,0.8524267000082206,0.5956552483700619,0.5,0.619314194013062,0.9799327905085996,0.3333333333333333,0.8048690382655804,0.4087021832679317,0.4560017939387039,0.0,0.0,0.0,0.0,1.0
0.7547531076617545,0.8674824211114261,0.25,0.4000281597041351,0.4307572355724236,0.8036005304544961,0.3292433233633181,0.3198739378608597,0.5,0.9798241775922708,0.0700557830185719,0.7777777777777777,0.0836390461481526,0.6646137862965222,0.0469387178085407,0.0,0.0,0.0,1.0,0.0
0.2253715457465805,0.5379338942831171,0.5,0.7567752930043895,0.3296468793648879,0.7227055252278145,0.1810067059799562,0.3964602800005381,0.0,0.3625816214961377,0.3929465731579198,0.4444444444444444,0.6054454792271995,0.098809080024983,0.771382083248601,0.0,1.0,0.0,0.0,0.0
0.1697961838678549,0.7505190181738114,0.75,0.7006349217753958,0.165806250018399,0.3037555346911278,0.047984497098164,0.1590855463013627,0.0,0.8946093811490732,0.1161304509953874,0.1111111111111111,0.7819734924743986,0.1405958846563365,0.1148840773195129,0.0,0.0,0.0,0.0,1.0
0.9750681598602944,0.2432048915419857,0.5,0.8889267221454843,0.5659689053592114,0.0309310353177634,0.1193321722639143,0.4143663718629782,0.5,0.1080249081359743,0.2434568176438408,0.3333333333333333,0.8593164551827142,0.3906102685952747,0.378650658947702,0.0,0.0,0.0,1.0,0.0
0.1322959702609074,0.5170671059966384,0.0,0.8129668795909363,0.553297694170638,0.2741361900294825,0.3102029163098462,0.0097355012447102,0.5,0.768512552702845,0.2393947124535049,0.3333333333333333,0.4340752835458988,0.9977303892588586,0.0250622129954352,0.0,0.0,1.0,0.0,0.0
0.7160238133388992,0.3569131223283971,0.5,0.8829892930705202,0.6078650937021632,0.8174875278913144,0.7646917926784478,0.5849631488131253,0.5,0.5718937503121424,0.6997396384182881,0.5555555555555556,0.0601409903364274,0.0643603374322237,0.2861150309941316,0.5,0.0,0.0,0.0,1.0
0.384308049989448,0.3048750467892525,1.0,0.169427147560463,0.7663035370306105,0.9760050080668752,0.901997580950276,0.2908008945382376,0.0,0.2187574174430179,0.7465664901370931,0.8888888888888888,0.56197611555229,0.6061648146954713,0.3825037904058119,0.0,1.0,0.0,0.0,0.0
0.6441342953560953,0.716815990829049,0.25,0.6487859822415584,0.0861312434512853,0.9813514969675882,0.161767961606089,0.0468420855564655,0.0,0.569087220140902,0.4143319157449665,0.6666666666666666,0.8651230526996729,0.2959154251180313,0.9039869822156864,0.0,0.0,0.0,0.0,1.0
0.2530891046099257,0.3928974525620822,1.0,0.1592598212183464,0.3591011002504098,0.0303283712243811,0.9064226741610504,0.0123879301533404,0.5,0.5467465514778731,0.7636520908142818,0.1111111111111111,0.3018345503484209,0.8114195032109371,0.8837078901734208,0.0,1.0,0.0,0.0,0.0
0.5396382904846977,0.5938476405552233,0.5,0.8075108400509379,0.2088736454553972,0.8600260092571693,0.7470206540762524,0.4867197755874115,0.0,0.384361878309147,0.0496104689909556,0.0,0.041401271365521,0.9751090722717218,0.8882202733683796,0.0,0.0,0.0,1.0,0.0
0.7835166719127276,0.6154991399048338,0.0,0.4297340819863679,0.1909620061102588,0.6545810077171204,0.9083891646017266,0.6900101928903271,0.0,0.6148740237723181,0.0051983354928362,0.0,0.5762185218632057,0.0046428986661208,0.629767569430102,0.0,0.0,0.0,1.0,0.0
0.0937924628718393,0.2892987558010428,0.75,0.5069166159089699,0.8740376107648998,0.2064302638620337,0.7252849562808626,0.3036472077610979,1.0,0.345312626111775,0.6514996640161136,0.3333333333333333,0.4699917026384238,0.1889916030795299,0.049628025121762,0.0,0.0,1.0,0.0,0.0
0.8516636792961902,0.757151040063663,1.0,0.9432196228052968,0.2553868296466064,0.0912625461056772,0.0596295903267151,0.56213862384068,0.5,0.050759212930594,0.4329658131546506,1.0,0.4275335328896879,0.5349124779669114,0.1926199166815846,0.0,0.0,1.0,0.0,0.0
0.0767689942597162,0.1574118925483959,0.5,0.2251837472533555,0.6978744092374948,0.085943589903413,0.1101350143880458,0.073940188186248,1.0,0.0550556983452404,0.4536236962027093,0.4444444444444444,0.9073187158062584,0.8923742464929957,0.8137898433829618,0.0,0.0,1.0,0.0,0.0
0.8493360572785823,0.2249571482013455,0.25,0.7433065669539595,0.2046509374476099,0.8294071410157552,0.0927683092310171,0.2528420533648303,0.5,0.426643932622344,0.0061798356309892,1.0,0.8268960315687962,0.1374432669346121,0.2753616136328371,0.0,0.0,1.0,0.0,0.0
0.1330372719838981,0.9262429676896432,0.75,0.9008246807777416,0.4989381665923258,0.9509119646280254,0.4327014954010939,0.4792361982624116,1.0,0.0382061797709674,0.8922462036878104,0.3333333333333333,0.8489089164561686,0.0857040445145987,0.2663374351435376,0.5,0.0,0.0,0.0,1.0
0.0502291421410298,0.1133963686928134,0.75,0.2009975400292696,0.3129161914037639,0.2976341760595588,0.4067898679721899,0.445036467790443,0.5,0.5323025487124132,0.1205988217584119,0.0,0.266134934522444,0.5423951574004701,0.6441909125237164,0.0,0.0,1.0,0.0,0.0
0.8928098154197003,0.7581389185354477,0.75,0.4962745112312797,0.8021863624930827,0.5435900732289015,0.2807860965452342,0.270593096063116,1.0,0.6787582959826677,0.442637535092897,1.0,0.9860046443381154,0.3054550491781589,0.2825559787459352,0.0,0.0,0.0,1.0,0.0
0.23301633782329,0.1058016342537563,0.0,0.4568995478148895,0.7278504657274206,0.3556540605606449,0.2658974748252695,0.3285281231274961,0.5,0.165361714067033,0.4371732984024619,0.0,0.3101510630177098,0.3630268985756248,0.2765769197936333,0.0,0.0,0.0,0.0,1.0
0.8037622998538184,0.0179148476552885,1.0,0.9051779816952834,0.7706142502857839,0.9459758759132358,0.9109728409551908,0.2408147293683118,1.0,0.0786662526466025,0.4220242543790387,0.7777777777777777,0.5635286250245207,0.1688940454289947,0.8535946407928541,0.0,0.0,1.0,0.0,0.0
